sample_id,split,condition,issue_type,severity,file_path,description,suggested_fix
hurricane_harvey__908723853798641664__908723853798641664_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__908723853798641664__908723853798641664_0.png,contrast=1.04,Manual review.
hurricane_harvey__908723853798641664__908723853798641664_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__908723853798641664__908723853798641664_0.png,metadata=1.345996677872617 independent=1.04,Review calculation.
hurricane_harvey__908723853798641664__908723853798641664_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__908723853798641664__908723853798641664_0.png,contrast=1.29,Manual review.
hurricane_harvey__908825244269404160__908825244269404160_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__908825244269404160__908825244269404160_0.png,contrast=1.08,Manual review.
hurricane_harvey__908825244269404160__908825244269404160_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__908825244269404160__908825244269404160_0.png,metadata=1.4239734640634365 independent=1.08,Review calculation.
hurricane_harvey__909135905063026688__909135905063026688_1,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__909135905063026688__909135905063026688_1.png,contrast=1.27,Manual review.
hurricane_harvey__909135905063026688__909135905063026688_1,style_ablation,misleading_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__909135905063026688__909135905063026688_1.png,variance=2821.9,Manual review.
hurricane_harvey__909157252518563840__909157252518563840_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__909157252518563840__909157252518563840_0.png,contrast=1.14,Manual review.
hurricane_harvey__909728995159113728__909728995159113728_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__909728995159113728__909728995159113728_0.png,contrast=1.21,Manual review.
hurricane_harvey__909728995159113728__909728995159113728_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__909728995159113728__909728995159113728_0.png,contrast=1.28,Manual review.
hurricane_harvey__909871885780955137__909871885780955137_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__909871885780955137__909871885780955137_0.png,contrast=1.26,Manual review.
hurricane_harvey__909871885780955137__909871885780955137_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__909871885780955137__909871885780955137_0.png,contrast=1.20,Manual review.
hurricane_harvey__909922362589454336__909922362589454336_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__909922362589454336__909922362589454336_0.png,contrast=1.16,Manual review.
hurricane_harvey__909922362589454336__909922362589454336_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__909922362589454336__909922362589454336_0.png,contrast=1.22,Manual review.
hurricane_harvey__910156535011135488__910156535011135488_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__910156535011135488__910156535011135488_0.png,contrast=1.08,Manual review.
hurricane_harvey__910156535011135488__910156535011135488_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__910156535011135488__910156535011135488_0.png,contrast=1.20,Manual review.
hurricane_harvey__910156535011135488__910156535011135488_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__910156535011135488__910156535011135488_0.png,contrast=1.17,Manual review.
hurricane_irma__905669119231459330__905669119231459330_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__905669119231459330__905669119231459330_0.png,contrast=1.27,Manual review.
hurricane_irma__905669119231459330__905669119231459330_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__905669119231459330__905669119231459330_0.png,contrast=1.30,Manual review.
hurricane_irma__905669119231459330__905669119231459330_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__905669119231459330__905669119231459330_0.png,contrast=1.27,Manual review.
hurricane_irma__905697160519442432__905697160519442432_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__905697160519442432__905697160519442432_0.png,contrast=1.24,Manual review.
hurricane_irma__905697160519442432__905697160519442432_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__905697160519442432__905697160519442432_0.png,contrast=1.29,Manual review.
hurricane_irma__905714574128644096__905714574128644096_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__905714574128644096__905714574128644096_0.png,contrast=1.24,Manual review.
hurricane_irma__905762090178289664__905762090178289664_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__905762090178289664__905762090178289664_0.png,contrast=1.01,Manual review.
hurricane_irma__905762090178289664__905762090178289664_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__905762090178289664__905762090178289664_0.png,metadata=1.3929258650634506 independent=1.01,Review calculation.
hurricane_irma__905762090178289664__905762090178289664_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__905762090178289664__905762090178289664_0.png,contrast=1.27,Manual review.
hurricane_irma__905762090178289664__905762090178289664_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__905762090178289664__905762090178289664_0.png,contrast=1.03,Manual review.
hurricane_irma__905762090178289664__905762090178289664_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__905762090178289664__905762090178289664_0.png,metadata=1.3929258650634506 independent=1.03,Review calculation.
hurricane_irma__906927887454011394__906927887454011394_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__906927887454011394__906927887454011394_0.png,contrast=1.22,Manual review.
hurricane_irma__906927887454011394__906927887454011394_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__906927887454011394__906927887454011394_0.png,contrast=1.17,Manual review.
hurricane_irma__906927887454011394__906927887454011394_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__906927887454011394__906927887454011394_0.png,contrast=1.22,Manual review.
hurricane_irma__909380916828606464__909380916828606464_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909380916828606464__909380916828606464_0.png,metadata=1.3457412029938869 independent=1.65,Review calculation.
hurricane_irma__909398796928303104__909398796928303104_1,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909398796928303104__909398796928303104_1.png,contrast=1.89,Manual review.
hurricane_irma__909398796928303104__909398796928303104_1,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909398796928303104__909398796928303104_1.png,metadata=1.4331900565743176 independent=1.89,Review calculation.
hurricane_irma__909398796928303104__909398796928303104_1,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__909398796928303104__909398796928303104_1.png,metadata=1.4331900565743176 independent=1.71,Review calculation.
hurricane_irma__909398796928303104__909398796928303104_1,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__909398796928303104__909398796928303104_1.png,metadata=1.4331900565743176 independent=1.80,Review calculation.
hurricane_irma__909421107396186112__909421107396186112_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909421107396186112__909421107396186112_0.png,metadata=1.2117169559723462 independent=1.60,Review calculation.
hurricane_irma__909421107396186112__909421107396186112_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__909421107396186112__909421107396186112_0.png,contrast=1.19,Manual review.
hurricane_irma__909421107396186112__909421107396186112_0,style_ablation,direct_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__909421107396186112__909421107396186112_0.png,variance=2918.5,Manual review.
hurricane_irma__909421107396186112__909421107396186112_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__909421107396186112__909421107396186112_0.png,metadata=1.2117169559723462 independent=1.60,Review calculation.
hurricane_irma__909428988719886337__909428988719886337_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909428988719886337__909428988719886337_0.png,contrast=1.24,Manual review.
hurricane_irma__909428988719886337__909428988719886337_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__909428988719886337__909428988719886337_0.png,contrast=1.15,Manual review.
hurricane_irma__909428988719886337__909428988719886337_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_irma__909428988719886337__909428988719886337_0.png,contrast=1.24,Manual review.
hurricane_irma__909431758822739969__909431758822739969_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909431758822739969__909431758822739969_0.png,contrast=1.15,Manual review.
hurricane_irma__909431758822739969__909431758822739969_0,style_ablation,benign_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_irma__909431758822739969__909431758822739969_0.png,variance=4517.9,Manual review.
hurricane_irma__909431758822739969__909431758822739969_0,style_ablation,direct_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_irma__909431758822739969__909431758822739969_0.png,variance=2606.5,Manual review.
