sample_id,condition,reviewer_id,original_label_still_valid,text_readable,text_too_obvious,text_completely_invisible,critical_damage_obscured,news_layout_plausible,camouflage_plausible,image_usable,approve,notes
srilanka_floods__870043559076007936__870043559076007936_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,clean,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,benign_image,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,benign_text,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,benign_joint,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,direct_image,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,direct_text,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,direct_joint,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,misleading_image,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,misleading_text,,,,,,,,,,,
hurricane_harvey__906984251538776071__906984251538776071_0,misleading_joint,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,clean,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,benign_image,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,benign_text,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,benign_joint,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,direct_image,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,direct_text,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,direct_joint,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,misleading_image,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,misleading_text,,,,,,,,,,,
hurricane_maria__914108093654376448__914108093654376448_1,misleading_joint,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,clean,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,benign_image,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,benign_text,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,benign_joint,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,direct_image,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,direct_text,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,direct_joint,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,misleading_image,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,misleading_text,,,,,,,,,,,
hurricane_irma__910155666899292160__910155666899292160_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,clean,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,benign_image,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,benign_text,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,benign_joint,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,direct_image,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,direct_text,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,direct_joint,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,misleading_image,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,misleading_text,,,,,,,,,,,
hurricane_irma__909417984124506112__909417984124506112_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,clean,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,benign_image,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,benign_text,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,benign_joint,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,direct_image,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,direct_text,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,direct_joint,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,misleading_image,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,misleading_text,,,,,,,,,,,
hurricane_harvey__904919183762219008__904919183762219008_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,clean,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,benign_image,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,benign_text,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,benign_joint,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,direct_image,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,direct_text,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,direct_joint,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,misleading_image,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,misleading_text,,,,,,,,,,,
hurricane_irma__909777512028401664__909777512028401664_0,misleading_joint,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,clean,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,benign_image,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,benign_text,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,benign_joint,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,direct_image,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,direct_text,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,direct_joint,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,misleading_image,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,misleading_text,,,,,,,,,,,
hurricane_irma__909854830725910528__909854830725910528_0,misleading_joint,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,clean,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,benign_image,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,benign_text,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,benign_joint,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,direct_image,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,direct_text,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,direct_joint,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,misleading_image,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,misleading_text,,,,,,,,,,,
hurricane_maria__923285999777669120__923285999777669120_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,clean,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,benign_image,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,benign_text,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,benign_joint,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,direct_image,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,direct_text,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,direct_joint,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,misleading_image,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,misleading_text,,,,,,,,,,,
hurricane_harvey__908037953204695047__908037953204695047_0,misleading_joint,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,clean,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,benign_image,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,benign_text,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,benign_joint,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,direct_image,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,direct_text,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,direct_joint,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,misleading_image,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,misleading_text,,,,,,,,,,,
mexico_earthquake__910658421338275845__910658421338275845_0,misleading_joint,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,clean,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,benign_image,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,benign_text,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,benign_joint,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,direct_image,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,direct_text,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,direct_joint,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,misleading_image,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,misleading_text,,,,,,,,,,,
california_wildfires__919752558926802944__919752558926802944_0,misleading_joint,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,clean,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,benign_image,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,benign_text,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,benign_joint,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,direct_image,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,direct_text,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,direct_joint,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,misleading_image,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,misleading_text,,,,,,,,,,,
hurricane_irma__910128100083724288__910128100083724288_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,clean,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,benign_image,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,benign_text,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,benign_joint,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,direct_image,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,direct_text,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,direct_joint,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,misleading_image,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,misleading_text,,,,,,,,,,,
hurricane_harvey__906344553204121601__906344553204121601_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,clean,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,benign_image,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,benign_text,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,benign_joint,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,direct_image,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,direct_text,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,direct_joint,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,misleading_image,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,misleading_text,,,,,,,,,,,
hurricane_harvey__905420310081675267__905420310081675267_0,misleading_joint,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,clean,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,benign_image,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,benign_text,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,benign_joint,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,direct_image,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,direct_text,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,direct_joint,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,misleading_image,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,misleading_text,,,,,,,,,,,
california_wildfires__922161026912669698__922161026912669698_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,clean,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,benign_image,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,benign_text,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,benign_joint,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,direct_image,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,direct_text,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,direct_joint,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,misleading_image,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,misleading_text,,,,,,,,,,,
hurricane_harvey__905562808166776832__905562808166776832_0,misleading_joint,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,clean,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,benign_image,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,benign_text,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,benign_joint,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,direct_image,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,direct_text,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,direct_joint,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,misleading_image,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,misleading_text,,,,,,,,,,,
hurricane_maria__922438575991459840__922438575991459840_1,misleading_joint,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,clean,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,benign_image,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,benign_text,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,benign_joint,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,direct_image,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,direct_text,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,direct_joint,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,misleading_image,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,misleading_text,,,,,,,,,,,
hurricane_irma__909747923445002240__909747923445002240_0,misleading_joint,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,clean,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,benign_image,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,benign_text,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,benign_joint,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,direct_image,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,direct_text,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,direct_joint,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,misleading_image,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,misleading_text,,,,,,,,,,,
iraq_iran_earthquake__930079107873783808__930079107873783808_0,misleading_joint,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,clean,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,benign_image,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,benign_text,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,benign_joint,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,direct_image,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,direct_text,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,direct_joint,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,misleading_image,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,misleading_text,,,,,,,,,,,
hurricane_maria__914159730158735360__914159730158735360_0,misleading_joint,,,,,,,,,,,
hurricane_harvey__901688029521334272__901688029521334272_3,clean,,,,,,,,,,,
